рацион	рубрика	член							У мужчин был такой испуганный и угнетённый вид, как у стада кроликов в глубоком снегу. На них, в среднем, было надето по четверти их одежды и по одному сапогу. Кто-то сидел на полу, сбоку, с таким видом, точно он решал сложную арифметическую задачу, при чём степенно старался надеть дамский ботинок <b><font color="#cc0000">номер</font></b> второй на свою ногу <b><font color="#cc0000">номер</font></b> девятый.	197_57										
отруби	публикация	доля	прием	параграф	отруб	партия			Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
отделение	том	отчёт	абзац	пай	порцион	осколки			Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
верешок	доза	передача	отрывок	раздел	обломок	фрагмент			Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
глава	серия	сочинение	пункт	удел	пакет	фракция			Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
клок	опилки	лагерь	отдел	участок	дробь	отрезок			Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
надел	порция	купон	кусок	остатки	часть	черепок			Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
обрубок	деление	секция	доклад	клочок	статья	делянка			Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
рацион	рубрика	член							Видно было, как работают под щитом <b><font color="#cc0000">номера́</font></b>, наводчик крутит колёсики поворотного и подъёмного механизмов.	198_57										
отруби	публикация	доля	печать	прием	параграф	отруб			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
партия	отделение	том	номер	отчёт	абзац	пай			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
порцион	осколки	верешок	доза	передача	отрывок	раздел			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
обломок	фрагмент	глава	серия	сочинение	пункт	удел			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
пакет	фракция	клок	опилки	лагерь	отдел	участок			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
дробь	отрезок	надел	порция	купон	кусок	остатки			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
часть	черепок	обрубок	деление	секция	издание	обнародование			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
доклад	клочок	статья	делянка	рацион	рубрика	член			Хотелось бы, чтобы и учителя вспоминали наш <b><font color="#cc0000">выпуск</font></b> чаще всего с улыбкой.	199_57										
отруби	публикация	доля	прием	параграф	отруб	партия			Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
отделение	том	отчёт	абзац	пай	порцион	осколки			Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
верешок	доза	передача	отрывок	раздел	обломок	фрагмент			Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
глава	серия	сочинение	пункт	удел	пакет	фракция			Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
клок	опилки	лагерь	отдел	участок	дробь	отрезок			Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
надел	порция	купон	кусок	остатки	часть	черепок			Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
обрубок	деление	секция	доклад	клочок	статья	делянка			Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
рацион	рубрика	член							Обкладываем зверя со всех сторон и гоним на <b><font color="#cc0000">номера́</font></b>.	200_57										
иносказание	шрам	этикет	печать	надпись	указание	отличие			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
знак	парабола	отпечаток	двусмысленность	экивок	шифра	клеймо			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
буква	значок	симптом	мета	мановение	марка	аллегория			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
девиз	пароль	недомолвка	мание	штемпель	инсинуация	герб			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
логотип	предвестник	эмблема	обозначение	сигнал	тавро	лозунг			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
предзнаменование	оттиск	примета	литера	вензель	след	иероглиф			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
монограмма	отметка	кокарда	предвестие	пример	жест	знамение			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
черточка	рубец	тамга	намек	шифр	ярлык	цифра			Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
притча	обиняк	признак							Вверху, справа от <b><font color="#cc0000">символа</font></b> стояла цифра 108. Значит ― 108-й элемент по порядку. А под <b><font color="#cc0000">символом</font></b> ― цифра 400, взятая в квадратные скобки: так обозначают массовое число наиболее устойчивого изотопа.	201_59										
иносказание	шрам	этикет	печать	надпись	указание	отличие			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
парабола	отпечаток	двусмысленность	экивок	отмашка	шифра	предсказание			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
клеймо	буква	значок	симптом	мета	свидетельство	мановение			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
марка	аллегория	девиз	пароль	недомолвка	мание	штемпель			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
инсинуация	герб	предвестник	эмблема	число	обозначение	сигнал			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
тавро	лозунг	предзнаменование	оттиск	примета	литера	вензель			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
след	иероглиф	монограмма	отметка	кокарда	предвестие	проявление			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
пример	жест	знамение	черточка	рубец	тамга	условное обозначение			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
намек	последовательность	провозвестие	условный знак	предвещание	шифр	ярлык			Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
цифра	притча	символ	обиняк	признак	атрибут				Битву орла со змеей они истолковали как <b><font color="#cc0000">знак</font></b> свыше.	202_59										
иносказание	шрам	этикет	печать	надпись	указание	отличие			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
знак	парабола	отпечаток	двусмысленность	экивок	шифра	клеймо			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
буква	значок	симптом	мета	мановение	марка	аллегория			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
девиз	пароль	недомолвка	мание	штемпель	инсинуация	герб			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
логотип	предвестник	эмблема	обозначение	сигнал	тавро	лозунг			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
предзнаменование	оттиск	примета	литера	вензель	след	иероглиф			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
монограмма	отметка	кокарда	предвестие	пример	жест	знамение			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
черточка	рубец	тамга	намек	шифр	ярлык	цифра			Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
притча	обиняк	признак							Сокровенные знания называются так не потому, что их скрывают, но потому, что они сами скрыты в <b><font color="#cc0000">символах</font></b>.	203_59										
иносказание	шрам	этикет	печать	надпись	указание	отличие			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
парабола	отпечаток	двусмысленность	экивок	отмашка	шифра	предсказание			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
клеймо	буква	значок	симптом	мета	свидетельство	мановение			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
марка	аллегория	девиз	пароль	недомолвка	мание	штемпель			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
инсинуация	герб	предвестник	эмблема	число	обозначение	сигнал			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
тавро	лозунг	предзнаменование	оттиск	примета	литера	вензель			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
след	иероглиф	монограмма	отметка	кокарда	предвестие	проявление			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
пример	жест	знамение	черточка	рубец	тамга	условное обозначение			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
намек	последовательность	провозвестие	условный знак	предвещание	шифр	ярлык			Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
цифра	притча	символ	обиняк	признак	атрибут				Они с ним объяснялись <b><font color="#cc0000">знаками</font></b>, и он их понимал, в точности исполнял все приказания, но права свои тоже знал, и уже никто не смел садиться на его место в застолице.	204_59										
иносказание	шрам	этикет	печать	надпись	указание	отличие			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
знак	парабола	отпечаток	двусмысленность	экивок	шифра	клеймо			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
буква	значок	симптом	мета	мановение	марка	аллегория			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
девиз	пароль	недомолвка	мание	штемпель	инсинуация	герб			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
логотип	предвестник	эмблема	обозначение	сигнал	тавро	лозунг			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
предзнаменование	оттиск	примета	литера	вензель	след	иероглиф			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
монограмма	отметка	кокарда	предвестие	пример	жест	знамение			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
черточка	рубец	тамга	намек	шифр	ярлык	цифра			Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
притча	обиняк	признак							Аллегория, олицетворение и художественный <b><font color="#cc0000">символ</font></b> очень рано получили широкое развитие в христианском искусстве народов западных.	205_59										
иносказание	шрам	этикет	печать	надпись	указание	отличие			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
парабола	отпечаток	двусмысленность	экивок	отмашка	шифра	предсказание			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
клеймо	буква	значок	симптом	мета	свидетельство	мановение			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
марка	аллегория	девиз	пароль	недомолвка	мание	штемпель			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
инсинуация	герб	предвестник	эмблема	число	обозначение	сигнал			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
тавро	лозунг	предзнаменование	оттиск	примета	литера	вензель			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
след	иероглиф	монограмма	отметка	кокарда	предвестие	проявление			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
пример	жест	знамение	черточка	рубец	тамга	условное обозначение			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
намек	последовательность	провозвестие	условный знак	предвещание	шифр	ярлык			Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
цифра	притча	символ	обиняк	признак	атрибут				Вы нарушили правила, проехав под запрещающий <b><font color="#cc0000">знак</font></b>.	206_59										
вензель	след	шрам	этикет	печать	монограмма	отличие			В лесу ещё лежит снег, но <b><font color="#cc0000">приметы</font></b> весны с каждым днём всё заметнее.	207_60										
знак	отметка	отпечаток	кокарда	предвестие	проявление	шифра			В лесу ещё лежит снег, но <b><font color="#cc0000">приметы</font></b> весны с каждым днём всё заметнее.	207_60										
клеймо	буква	значок	симптом	знамение	мета	черточка			В лесу ещё лежит снег, но <b><font color="#cc0000">приметы</font></b> весны с каждым днём всё заметнее.	207_60										
рубец	тамга	мановение	марка	девиз	пароль	мание			В лесу ещё лежит снег, но <b><font color="#cc0000">приметы</font></b> весны с каждым днём всё заметнее.	207_60										
штемпель	герб	предвестник	шифр	эмблема	ярлык	цифра			В лесу ещё лежит снег, но <b><font color="#cc0000">приметы</font></b> весны с каждым днём всё заметнее.	207_60										
обозначение	сигнал	тавро	лозунг	символ	предзнаменование	оттиск			В лесу ещё лежит снег, но <b><font color="#cc0000">приметы</font></b> весны с каждым днём всё заметнее.	207_60										
вензель	след	шрам	этикет	печать	монограмма	отличие			<b><font color="#cc0000">Приметы</font></b> его: среднего роста, коренастый, плотный, широкоплечий, волос чёрный, бакенбарды чисто выбриты, лицо широкое, скуластое, смуглое, похож на мастерового, одевается иногда рабочим, иногда интеллигентным, 35 лет; особая <b><font color="#cc0000">примета</font></b>: на ходу, прихрамывая, налегает на правую ногу.	208_60										
знак	отметка	отпечаток	кокарда	предвестие	проявление	шифра			<b><font color="#cc0000">Приметы</font></b> его: среднего роста, коренастый, плотный, широкоплечий, волос чёрный, бакенбарды чисто выбриты, лицо широкое, скуластое, смуглое, похож на мастерового, одевается иногда рабочим, иногда интеллигентным, 35 лет; особая <b><font color="#cc0000">примета</font></b>: на ходу, прихрамывая, налегает на правую ногу.	208_60										
клеймо	буква	значок	симптом	знамение	мета	черточка			<b><font color="#cc0000">Приметы</font></b> его: среднего роста, коренастый, плотный, широкоплечий, волос чёрный, бакенбарды чисто выбриты, лицо широкое, скуластое, смуглое, похож на мастерового, одевается иногда рабочим, иногда интеллигентным, 35 лет; особая <b><font color="#cc0000">примета</font></b>: на ходу, прихрамывая, налегает на правую ногу.	208_60										
рубец	тамга	мановение	марка	девиз	пароль	мание			<b><font color="#cc0000">Приметы</font></b> его: среднего роста, коренастый, плотный, широкоплечий, волос чёрный, бакенбарды чисто выбриты, лицо широкое, скуластое, смуглое, похож на мастерового, одевается иногда рабочим, иногда интеллигентным, 35 лет; особая <b><font color="#cc0000">примета</font></b>: на ходу, прихрамывая, налегает на правую ногу.	208_60										
штемпель	герб	предвестник	шифр	эмблема	ярлык	цифра			<b><font color="#cc0000">Приметы</font></b> его: среднего роста, коренастый, плотный, широкоплечий, волос чёрный, бакенбарды чисто выбриты, лицо широкое, скуластое, смуглое, похож на мастерового, одевается иногда рабочим, иногда интеллигентным, 35 лет; особая <b><font color="#cc0000">примета</font></b>: на ходу, прихрамывая, налегает на правую ногу.	208_60										
обозначение	сигнал	тавро	лозунг	символ	предзнаменование	оттиск			<b><font color="#cc0000">Приметы</font></b> его: среднего роста, коренастый, плотный, широкоплечий, волос чёрный, бакенбарды чисто выбриты, лицо широкое, скуластое, смуглое, похож на мастерового, одевается иногда рабочим, иногда интеллигентным, 35 лет; особая <b><font color="#cc0000">примета</font></b>: на ходу, прихрамывая, налегает на правую ногу.	208_60										
вензель	след	шрам	этикет	печать	монограмма	отличие			- А то у нас такой случай был: в Егорьев день начали крестьяне попа по полю катать ― <b><font color="#cc0000">примета</font></b> у них такая, что урожай лучше будет, если поп по полю покатается, ― а отец на эту сцену и нагрянул!	209_60										
знак	отметка	отпечаток	кокарда	предвестие	проявление	шифра			- А то у нас такой случай был: в Егорьев день начали крестьяне попа по полю катать ― <b><font color="#cc0000">примета</font></b> у них такая, что урожай лучше будет, если поп по полю покатается, ― а отец на эту сцену и нагрянул!	209_60										
клеймо	буква	значок	симптом	знамение	мета	черточка			- А то у нас такой случай был: в Егорьев день начали крестьяне попа по полю катать ― <b><font color="#cc0000">примета</font></b> у них такая, что урожай лучше будет, если поп по полю покатается, ― а отец на эту сцену и нагрянул!	209_60										
рубец	тамга	мановение	марка	девиз	пароль	мание			- А то у нас такой случай был: в Егорьев день начали крестьяне попа по полю катать ― <b><font color="#cc0000">примета</font></b> у них такая, что урожай лучше будет, если поп по полю покатается, ― а отец на эту сцену и нагрянул!	209_60										
штемпель	герб	предвестник	шифр	эмблема	ярлык	цифра			- А то у нас такой случай был: в Егорьев день начали крестьяне попа по полю катать ― <b><font color="#cc0000">примета</font></b> у них такая, что урожай лучше будет, если поп по полю покатается, ― а отец на эту сцену и нагрянул!	209_60										
обозначение	сигнал	тавро	лозунг	символ	предзнаменование	оттиск			- А то у нас такой случай был: в Егорьев день начали крестьяне попа по полю катать ― <b><font color="#cc0000">примета</font></b> у них такая, что урожай лучше будет, если поп по полю покатается, ― а отец на эту сцену и нагрянул!	209_60										
примета	вензель	след	шрам	этикет	печать	указание			В 1920-1930-е годы старые вещи уничтожаются как чуждые советскому строю и идеологии, как "<b><font color="#cc0000">признак</font></b> обывательщины".	210_60										
монограмма	отличие	знак	отметка	отпечаток	кокарда	предвестие			В 1920-1930-е годы старые вещи уничтожаются как чуждые советскому строю и идеологии, как "<b><font color="#cc0000">признак</font></b> обывательщины".	210_60										
проявление	шифра	клеймо	буква	значок	симптом	знамение			В 1920-1930-е годы старые вещи уничтожаются как чуждые советскому строю и идеологии, как "<b><font color="#cc0000">признак</font></b> обывательщины".	210_60										
мета	черточка	рубец	тамга	свидетельство	мановение	марка			В 1920-1930-е годы старые вещи уничтожаются как чуждые советскому строю и идеологии, как "<b><font color="#cc0000">признак</font></b> обывательщины".	210_60										
последовательность	девиз	пароль	мание	штемпель	герб	предвестник			В 1920-1930-е годы старые вещи уничтожаются как чуждые советскому строю и идеологии, как "<b><font color="#cc0000">признак</font></b> обывательщины".	210_60										
шифр	эмблема	ярлык	цифра	число	сигнал	тавро			В 1920-1930-е годы старые вещи уничтожаются как чуждые советскому строю и идеологии, как "<b><font color="#cc0000">признак</font></b> обывательщины".	210_60										
лозунг	символ	предзнаменование	оттиск	атрибут					В 1920-1930-е годы старые вещи уничтожаются как чуждые советскому строю и идеологии, как "<b><font color="#cc0000">признак</font></b> обывательщины".	210_60										
хлеб	булочка	плюшка							<b><font color="#cc0000">Булка</font></b> с маком	211_63										
хлеб	булочка	плюшка							Возьми бутылку молока, батон и три <b><font color="#cc0000">булки</font></b> чёрного.	212_63										
хлеб	булочка	плюшка							Оказавшись в гостиной, Аркадий и Валентина увидели на большом круглом столе огромное блюдо, наполненное разнообразной <b><font color="#cc0000">выпечкой</font></b>, и поняли, что опасения Людмилы были, мягко говоря, преувеличены.	213_63										
хлеб	булочка	плюшка							Плита предназначена для варки пищи, <b><font color="#cc0000">выпечки</font></b> мучных изделий, жарения и подогрева воды для мелких бытовых нужд.	214_63										
хлеб	булочка	плюшка							В магазине хлеба нет, только <b><font color="#cc0000">булка</font></b>.	215_63										
хлеб	булочка	плюшка							На самом деле мне не терпелось помять её <b><font color="#cc0000">булки</font></b>.	216_63										
буханка	белый хлеб	батон	выпечка	пампушка					Зарабатывать себе на <b><font color="#cc0000">хлеб</font></b>.	217_65										
буханка	белый хлеб	батон	выпечка	пампушка					<b><font color="#cc0000">Булка</font></b> с маком	218_65										
буханка	белый хлеб	батон	выпечка	пампушка					Возьми бутылку молока, батон и три <b><font color="#cc0000">булки</font></b> чёрного.	219_65										
буханка	белый хлеб	батон	выпечка	пампушка					<b><font color="#cc0000">Хлеба́</font></b> хорошо уродились.	220_65										
буханка	белый хлеб	батон	выпечка	пампушка					Ароматные пышные <b><font color="#cc0000">хлебы</font></b>.	221_65										
буханка	белый хлеб	батон	выпечка	пампушка					Кожи в <b><font color="#cc0000">хлебах</font></b>, еще из <b><font color="#cc0000">хлебов</font></b> не вышли.	222_65										
буханка	белый хлеб	батон	выпечка	пампушка					В магазине хлеба нет, только <b><font color="#cc0000">булка</font></b>.	223_65										
буханка	белый хлеб	батон	выпечка	пампушка					На самом деле мне не терпелось помять её <b><font color="#cc0000">булки</font></b>.	224_65										
прейскурант	указатель	реестр	опись	распределение	график	индекс			Произведение известно нам по позднейшим <b><font color="#cc0000">спискам</font></b>. Воззвание распространялось в <b><font color="#cc0000">списках</font></b>.	225_66										
ведомость	наличность	таблица	порядок	программа	инвентарь	перечень			Произведение известно нам по позднейшим <b><font color="#cc0000">спискам</font></b>. Воззвание распространялось в <b><font color="#cc0000">списках</font></b>.	225_66										
поименный список	разблюдовка	оглавление	перечисление	каталог	меню	документ			Произведение известно нам по позднейшим <b><font color="#cc0000">спискам</font></b>. Воззвание распространялось в <b><font color="#cc0000">списках</font></b>.	225_66										
перепись	роспись	табель							Произведение известно нам по позднейшим <b><font color="#cc0000">спискам</font></b>. Воззвание распространялось в <b><font color="#cc0000">списках</font></b>.	225_66										
прейскурант	указатель	реестр	опись	распределение	индекс	ведомость			История моя будет история казармы,&nbsp;— не <b><font color="#cc0000">перечень</font></b> народов, а судьба всех этих Сидоровых и Прошек, отданных Аракчееву, сосланных на двадцатилетнюю военную каторгу.	226_66										
